web_browser,operating_sys,from_url,to_url,city,longitude,latitude,time_zone,time_in,time_out
Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,42.2658,-71.610497,America/New_York,1331925880,1273672506
Mozilla/5.0,Windows NT 5.1,direct,www.nasa.gov,Thornhill,43.799999,-79.416702,America/Rainy_River,1331925880,1331922854
Mozilla/5.0,Macintosh,www.huffingtonpost.com,www.cia.gov,Amarillo,35.196701,-101.846603,America/Chicago,1331925882,1241964475
Mozilla/5.0,Windows NT 6.1,www.rif.org,ies.ed.gov,Arlington,38.878201,-77.1054,America/New_York,1331925885,1331652202
Mozilla/5.0,iPhone,twitter.com,www.fda.gov,Post Falls,47.7892,-117.026604,America/Denver,1331925884,1331916302
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925886,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925890,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925891,1319563556
Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,Everett,42.406399,-71.051201,America/New_York,1331925894,1319563556
Mozilla/5.0,iPhone,direct,www.fda.gov,Red Deer,52.266701,-113.800003,America/Edmonton,1331925893,1331916302
Mozilla/4.0,Windows NT 6.1,direct,www.whitehouse.gov,Houston,29.775499,-95.415199,America/Chicago,1331925898,1331856527
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Raleigh,35.8713,-78.539398,America/New_York,1331925899,1319563556
Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1331925904,1328016902
Mozilla/5.0,iPad,twitter.com,harkin.senate.gov,Davenport,41.540901,-90.5961,America/Chicago,1331925906,1331925139
Mozilla/5.0,iPad,direct,harkin.senate.gov,Davenport,41.540901,-90.5961,America/Chicago,1331925907,1331925139
Mozilla/5.0,iPad,twitter.com,brown.senate.gov,Albuquerque,35.099499,-106.517799,America/Denver,1331925908,1331923685
Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1331925907,1331919941
Mozilla/5.0,Windows NT 6.1,www.commercialappeal.com,www.whitehouse.gov,Sacramento,38.5765,-121.444504,America/Los_Angeles,1331925908,1320682882
Mozilla/5.0,iPad,direct,brown.senate.gov,Albuquerque,35.099499,-106.517799,America/Denver,1331925908,1331923685
Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,Everett,42.406399,-71.051201,America/New_York,1331925909,1319563556
Mozilla/4.0,Windows NT 6.1,www.sfgate.com,fhfa.gov,Temecula,33.5158,-117.124496,America/Los_Angeles,1331925911,1319502246
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Erie,42.110199,-80.068199,America/New_York,1331925915,1319563556
Mozilla/5.0,Windows NT 5.1,t.co,www.whitehouse.gov,Rayne,30.216101,-92.267502,America/Chicago,1331925916,1331911584
Mozilla/5.0,Macintosh,direct,www.whitehouse.gov,Alexandria,38.757,-77.148697,America/New_York,1331925917,1328016902
Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1331925920,1331919941
Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,Vacaville,38.3507,-121.932602,America/Los_Angeles,1331925919,1331911584
Mozilla/5.0,iPad,direct,www.whitehouse.gov,Vacaville,38.3507,-121.932602,America/Los_Angeles,1331925920,1331911584
Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1331925923,1331911584
Mozilla/5.0,iPad,direct,go.usa.gov,Dayton,39.735699,-84.064301,America/New_York,1331925923,1331917374
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331925923,1301298479
Mozilla/5.0,Windows,direct,www.nysdot.gov,Southlake,32.951599,-97.151497,America/Chicago,1331925925,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Carlsbad,33.115799,-117.287003,America/Los_Angeles,1331925927,1319563556
Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Syracuse,43.037701,-76.139603,America/New_York,1331925930,1331922854
Mozilla/5.0,iPad,twitter.com,www.nasa.gov,Jundia,-23.1833,-46.866699,America/Sao_Paulo,1331925930,1331908247
Mozilla/5.0,Windows NT 6.1,t.co,neo.jpl.nasa.gov,Pietarsaari,63.650002,22.6833,Europe/Helsinki,1331925934,1331075550
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Pearland,29.544701,-95.336998,America/Chicago,1331925935,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Southlake,32.951599,-97.151497,America/Chicago,1331925934,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Southlake,32.951599,-97.151497,America/Chicago,1331925935,1319563556
Mozilla/4.0,Windows NT 6.1,fightbac.org,www.cdc.gov,Tacoma,47.198002,-122.447304,America/Los_Angeles,1331925936,1292424029
Mozilla/4.0,Windows NT 6.1,www.facebook.com,apps.mhf.dod.mil,Norfolk,36.886101,-76.2668,America/New_York,1331925937,1331911347
Mozilla/4.0,Windows NT 6.1,direct,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1331925941,1331919941
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331925941,1319563556
Mozilla/4.0,Windows NT 6.1,addins.wrex.com,www.crh.noaa.gov,Rockford,42.255798,-88.9991,America/Chicago,1331925942,1331915247
Dalvik/1.4.0,Linux,direct,www.fda.gov,Pittsburgh,40.445599,-79.979401,America/New_York,1331925943,1331916302
Mozilla/5.0,Windows,t.co,apod.nasa.gov,SPaulo,-23.5333,-46.616699,America/Sao_Paulo,1331925943,1331923068
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925944,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.in.gov,Beijing,39.928902,116.388298,Asia/Harbin,1331925947,1324497016
Mozilla/5.0,Windows NT 6.0,t.co,www.whitehouse.gov,Atlanta,33.8004,-84.386497,America/New_York,1331925948,1331911584
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Warsaw,52.25,21,Europe/Warsaw,1331925947,1331922854
Mozilla/4.0,Windows NT 6.1,direct,fhfa.gov,Temecula,33.5158,-117.124496,America/Los_Angeles,1331925951,1319502246
Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1331925951,1331919941
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fort Lauderdale,26.085199,-80.1754,America/New_York,1331925950,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Pearland,29.544701,-95.336998,America/Chicago,1331925953,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Louisville,38.2085,-85.691803,America/New_York,1331925954,1319563556
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Glendale,34.135899,-118.263199,America/Los_Angeles,1331925956,1319563556
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,San Francisco,37.7691,-122.444901,America/Los_Angeles,1331925957,1331902395
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Los Angeles,34.048599,-118.442398,America/Los_Angeles,1331925957,1319563556
Mozilla/4.0,Windows NT 6.1,www.sfgate.com,fhfa.gov,Temecula,33.5158,-117.124496,America/Los_Angeles,1331925962,1319502246
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Samsun,41.286701,36.330002,Asia/Istanbul,1331925962,1331922854
Mozilla/4.0,Windows NT 6.1,t.co,www.nhtsa.gov,Austin,30.303699,-97.7696,America/Chicago,1331925965,1326803409
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Monmouth Junction,40.392899,-74.541199,America/New_York,1331925964,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.srh.noaa.gov,Las Cruces,32.346401,-106.774803,America/Denver,1331925965,1331888512
Mozilla/5.0,Macintosh,www.huffingtonpost.com,www.cia.gov,Eugene,44.069,-123.082497,America/Los_Angeles,1331925969,1241964475
Mozilla/5.0,iPad,nix.nasa.gov,ntrs.nasa.gov,Fabres,43.549999,3.7667,Europe/Paris,1331925969,1331896465
Mozilla/5.0,Windows NT 5.1,direct,forecast.weather.gov,Honolulu,21.3139,-157.824493,Pacific/Honolulu,1331925969,1327876862
Mozilla/4.0,Windows NT 6.1,direct,portal.hud.gov,Glenview,42.085499,-87.824699,America/Chicago,1331925970,1328828076
Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,39.996799,-75.148499,America/New_York,1331925970,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,nccam.nih.gov,Amsterdam,52.349998,4.9167,Europe/Amsterdam,1331925971,1331913200
Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,-41.299999,174.783295,Pacific/Auckland,1331925971,1331728309
Mozilla/4.0,Windows NT 6.1,t.co,forecast.weather.gov,Flint,43.026699,-83.703796,America/New_York,1331925973,1331925872
Mozilla/5.0,Windows NT 5.1,www.jk-forum.com,www-odi.nhtsa.dot.gov,White Plains,41.029999,-73.7733,America/New_York,1331925973,1330186041
Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,-41.299999,174.783295,Pacific/Auckland,1331925974,1331670810
Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,-41.299999,174.783295,Pacific/Auckland,1331925975,1331908247
Mozilla/5.0,Windows,www.theblackriver.net,www.srh.noaa.gov,Seattle,47.542,-122.312302,America/Los_Angeles,1331925974,1316693937
Mozilla/5.0,Windows,twitter.com,www.nasa.gov,Wellington,-41.299999,174.783295,Pacific/Auckland,1331925976,1331834915
Mozilla/4.0,Windows NT 6.1,direct,www.nlm.nih.gov,Benton,37.075401,-89.536102,America/Chicago,1331925979,1326470807
Mozilla/5.0,Windows NT 6.1,direct,www.mcc.gov,Washington,38.8979,-77.041702,America/New_York,1331925978,1331324979
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331925981,1319563556
Mozilla/5.0,Windows NT 6.1,direct,answers.usa.gov,London,51.500198,-0.1262,Europe/London,1331925989,1311593471
Mozilla/5.0,Ubuntu 14.04.6,www.facebook.com,www.nasa.gov,Thun,46.75,7.6167,Europe/Zurich,1331925991,1331922854
Mozilla/5.0,Linux,t.co,modis.gsfc.nasa.gov,Westerhaar,52.466702,6.6167,Europe/Amsterdam,1331925989,1331905486
Mozilla/5.0,Windows NT 6.1,direct,citizencorps.gov,Louisville,38.2085,-85.691803,America/New_York,1331925991,1300109190
Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,Woodway,31.5105,-97.264503,America/Chicago,1331925993,1331911584
Mozilla/5.0,Windows NT 6.0,www.facebook.com,www.nasa.gov,Kuala Lumpur,3.1667,101.699997,Asia/Kuala_Lumpur,1331925993,1331922854
Mozilla/4.0,Windows NT 6.1,t.co,www.nasa.gov,Constanta,44.1833,28.65,Europe/Bucharest,1331925994,1331922854
Mozilla/4.0,Windows NT 6.1,direct,www.nlm.nih.gov,Benton,37.075401,-89.536102,America/Chicago,1331925994,1326470807
Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,39.996799,-75.148499,America/New_York,1331925997,1319563556
Mozilla/5.0,Macintosh,direct,www.spc.noaa.gov,Concord,35.4198,-80.674797,America/New_York,1331925998,1270543100
Mozilla/5.0,Windows,t.co,www.usaid.gov,San Jose,37.387402,-121.902397,America/Los_Angeles,1331925999,1331580608
Mozilla/5.0,Windows NT 5.1,direct,www.sba.gov,Washington,38.921299,-77.038597,America/New_York,1331926006,1312389783
Mozilla/5.0,Windows NT 5.1,direct,brown.senate.gov,Rockville,39.0807,-77.130203,America/New_York,1331926006,1253023276
Mozilla/5.0,iPad,direct,www.nasa.gov,Tokyo,35.685001,139.751404,Asia/Tokyo,1331926009,1331670810
Mozilla/5.0,Windows NT 6.1,direct,citizencorps.gov,Louisville,38.2085,-85.691803,America/New_York,1331926008,1300109233
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Angola,42.632599,-79.027802,America/New_York,1331926010,1319563556
Mozilla/5.0,iPhone,direct,www.nasa.gov,Chatburn,53.883301,-2.35,Europe/London,1331926010,1331908247
Mozilla/5.0,Linux,t.co,www.nasa.gov,Burbank,34.175301,-118.347198,America/Los_Angeles,1331926009,1331908247
Mozilla/5.0,Windows,direct,www.nysdot.gov,Southlake,32.951599,-97.151497,America/Chicago,1331926011,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Vanda,60.299999,24.85,Europe/Helsinki,1331926014,1331905829
Mozilla/5.0,Windows NT 6.1,t.co,www.spc.noaa.gov,Brentwood,35.998501,-86.780602,America/Chicago,1331926012,1270543100
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331926015,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331926015,1319563556
Mozilla/5.0,Macintosh,t.co,www.sandiego.gov,Poway,32.977501,-117.023201,America/Los_Angeles,1331926014,1287666588
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331926017,1301298479
Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,Malden,42.428101,-71.054604,America/New_York,1331926016,1331911584
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331926020,1319563556
Mozilla/4.0,Windows NT 6.1,t.co,www.nhtsa.gov,Austin,30.303699,-97.7696,America/Chicago,1331926020,1326803409
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nlm.nih.gov,Benton,37.075401,-89.536102,America/Chicago,1331926021,1326470807
Mozilla/4.0,Windows NT 6.1,t.co,www.nhtsa.gov,Austin,30.303699,-97.7696,America/Chicago,1331926021,1326803409
Mozilla/4.0,Windows NT 6.1,direct,www2.ed.gov,Washington,38.909698,-77.023102,America/New_York,1331926020,1319747051
Mozilla/5.0,Windows NT 5.1,direct,www.cdc.gov,Vancouver,49.25,-123.133301,America/Vancouver,1331926021,1331925096
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331926020,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Alexandria,38.790901,-77.094704,America/New_York,1331926021,1319563556
Mozilla/5.0,Linux,m.facebook.com,www.nasa.gov,Brooklyn,40.6525,-73.955399,America/New_York,1331926020,1331905829
Mozilla/5.0,Windows NT 6.1,t.co,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1331926022,1331919941
Mozilla/5.0,Linux,m.facebook.com,www.irs.gov,Metter,32.414299,-82.090401,America/New_York,1331926024,1328745636
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Langhorne,40.180401,-74.892998,America/New_York,1331926026,1331922854
Mozilla/5.0,Macintosh,messages.finance.yahoo.com,www.fda.gov,Beeville,28.473101,-97.7071,America/Chicago,1331926027,1331911474
Mozilla/5.0,iPhone,twitter.com,riga.usembassy.gov,Riga,56.950001,24.1,Europe/Riga,1331926028,1331827557
Mozilla/5.0,Windows NT 6.0,www.huffingtonpost.com,www.cia.gov,San Antonio,29.515699,-98.362602,America/Chicago,1331926029,1241964475
Mozilla/4.0,Windows NT 6.1,direct,patft.uspto.gov,Brooklyn,40.6525,-73.955399,America/New_York,1331926029,1329774330
Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Louisville,38.2085,-85.691803,America/New_York,1331926029,1331905829
Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1331926030,1328016902
Mozilla/5.0,iPhone,m.facebook.com,www.whitehouse.gov,Lawrenceville,33.9543,-84.010101,America/New_York,1331926030,1331824318
Mozilla/5.0,iPad,twitter.com,www.nasa.gov,Bologna,44.483299,11.3333,Europe/Rome,1331926032,1331908247
Mozilla/5.0,Windows,direct,apod.nasa.gov,Stavanger,58.966702,5.75,Europe/Oslo,1331926035,1331530604
Mozilla/5.0,Ubuntu 14.04.6,www.youtube.com,www.copyright.gov,Moscow,41.312,-75.539497,America/New_York,1331926036,1327539349
Mozilla/5.0,Windows NT 5.1,t.co,apod.nasa.gov,Mexico,19.4342,-99.138603,America/Mexico_City,1331926036,1331472836
Mozilla/5.0,Windows NT 6.1,t.co,www.spc.noaa.gov,Madisonville,37.326801,-87.469597,America/New_York,1331926036,1270543100
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fairport,43.100498,-77.426003,America/New_York,1331926041,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,www.nlm.nih.gov,Dubai,25.252199,55.279999,Asia/Dubai,1331926046,1331844125
Mozilla/5.0,Windows NT 5.1,t.co,www.defense.gov,Woodhaven,40.6931,-73.857498,America/New_York,1331926048,1331896511
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Louisville,38.2085,-85.691803,America/New_York,1331926050,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Appleton,44.338501,-88.404198,America/Chicago,1331926051,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.fbi.gov,Passaic,40.855499,-74.126801,America/New_York,1331926052,1331855047
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.army.mil,Watertown,43.9786,-75.900398,America/New_York,1331926052,1331829147
Mozilla/5.0,Windows NT 6.1,direct,www.baltimorecity.gov,Baltimore,39.316101,-76.575203,America/New_York,1331926053,1313070598
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926053,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Taranto,40.476101,17.2297,Europe/Rome,1331926053,1331922854
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926054,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926055,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926061,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926062,1319563556
Mozilla/5.0,iPad,direct,www.crh.noaa.gov,Fulton,41.841202,-90.111603,America/Chicago,1331926063,1331915247
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Kakamigahara,35.416698,136.866699,Asia/Tokyo,1331926064,1331921292
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,North Port,27.054501,-82.117302,America/New_York,1331926064,1319563556
Mozilla/5.0,Windows NT 6.1,www.huffingtonpost.com,www.cia.gov,Jacksonville,30.490101,-81.6717,America/New_York,1331926066,1241964475
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Fort Lauderdale,26.085199,-80.1754,America/New_York,1331926070,1319563556
Mozilla/5.0,iPad,direct,www.whitehouse.gov,Collingswood,39.9133,-75.063904,America/New_York,1331926073,1331911584
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926072,1319563556
Mozilla/5.0,Windows NT 6.0,www.nasa.gov,www.nasa.gov,Kuna,43.4375,-116.323196,America/Denver,1331926075,1328125997
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Erie,42.110199,-80.068199,America/New_York,1331926077,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,45.518398,-122.655403,America/Los_Angeles,1331926079,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1331926080,1319563556
Mozilla/5.0,iPhone,direct,www.in.gov,Greenwood,39.605099,-86.144096,America/Indianapolis,1331926080,1328636521
Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,Papenburg,53.0667,7.4,Europe/Berlin,1331926083,1331922854
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.fairfaxcounty.gov,Silver Spring,39.004601,-77.036903,America/New_York,1331926086,1331924753
Mozilla/4.0,Windows NT 6.1,direct,www.navy.mil,Honolulu,21.3139,-157.824493,Pacific/Honolulu,1331926085,1331921801
Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1331926086,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Salisbury,51.0667,-1.7833,Europe/London,1331926086,1331922854
Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1331926087,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Szsfeh,47.200001,18.4167,Europe/Budapest,1331926085,1260316355
Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Auckland,-36.866699,174.766693,Pacific/Auckland,1331926086,1331908247
Mozilla/5.0,iPhone,direct,www.nasa.gov,Los Angeles,34.041599,-118.298798,America/Los_Angeles,1331926089,1331908247
Mozilla/5.0,Windows NT 6.1,www.facebook.com,blog.usa.gov,Burgos,42.349998,-3.7,Europe/Madrid,1331926092,1331833006
Opera/9.80,Ubuntu 14.04.6,direct,apod.nasa.gov,Mexico,19.4342,-99.138603,America/Mexico_City,1331926093,1331472836
Mozilla/5.0,Windows,direct,www.nysdot.gov,Jacksonville,30.143801,-81.5401,America/New_York,1331926093,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,Delhi,28.6667,77.216698,Asia/Calcutta,1331926097,1331908247
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Santa Ana,33.743801,-117.865799,America/Los_Angeles,1331926102,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Brookline,42.3326,-71.128197,America/New_York,1331926103,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926104,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Cary,35.789501,-78.874298,America/New_York,1331926104,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,45.518398,-122.655403,America/Los_Angeles,1331926106,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Portland,45.518398,-122.655403,America/Los_Angeles,1331926107,1319563556
Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1331926109,1301298479
Mozilla/5.0,Windows NT 6.0,www.facebook.com,clinicaltrials.gov,Fredericksburg,38.302299,-77.484703,America/New_York,1331926108,1331910894
Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,39.996799,-75.148499,America/New_York,1331926111,1319563556
Mozilla/5.0,Windows NT 6.1,t.co,healthfinder.gov,Atlanta,33.7271,-84.578499,America/New_York,1331926110,1331555522
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Moscow,55.752201,37.615601,Europe/Moscow,1331926112,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Tijeras,35.005501,-106.290497,America/Denver,1331926113,1319563556
Mozilla/4.0,Windows NT 6.1,www.huffingtonpost.com,www.cia.gov,Lexington,33.907501,-81.230103,America/New_York,1331926113,1241964475
Mozilla/5.0,Linux,direct,www.spc.noaa.gov,Muscle Shoals,34.7686,-87.558296,America/Chicago,1331926116,1270531280
Mozilla/5.0,Windows NT 6.1,americasgreatoutdoors.tumblr.com,www.nps.gov,Chula Vista,32.636101,-117.0532,America/Los_Angeles,1331926122,1331837216
Mozilla/5.0,iPhone,direct,www.ankenyiowa.gov,Ankeny,41.7248,-93.6017,America/Chicago,1331926123,1331922363
Mozilla/5.0,Macintosh,www.facebook.com,www.choosemyplate.gov,Amelia,39.0131,-84.204903,America/New_York,1331926125,1328044938
Mozilla/5.0,Windows NT 6.1,t.co,apod.nasa.gov,Sevilla,37.377201,-5.9869,Africa/Ceuta,1331926126,1331582654
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Dudley,42.059399,-71.9356,America/New_York,1331926127,1319563556
Mozilla/4.0,Windows NT 6.1,www.groupon.com,www.parks.ca.gov,Chinle,36.239101,-109.574699,America/Phoenix,1331926127,1318522899
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Saint Louis,38.6385,-90.302597,America/Chicago,1331926129,1319563556
Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1331926129,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Carencro,30.336,-92.046501,America/Chicago,1331926130,1319563556
Mozilla/5.0,Windows NT 5.1,t.co,www.jpl.nasa.gov,Lenexa,38.9506,-94.779099,America/Chicago,1331926136,1328730771
Mozilla/5.0,Windows NT 6.1,direct,www.whitehouse.gov,Judsonia,35.393002,-91.669502,America/Chicago,1331926138,1331922280
Mozilla/4.0,Windows NT 6.1,www.usa.gov,answers.usa.gov,Olympia,46.9781,-122.7024,America/Los_Angeles,1331926138,1326477025
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Albuquerque,35.150002,-106.5728,America/Denver,1331926140,1319563556
Mozilla/5.0,Windows NT 6.1,bl133w.blu133.mail.live.com,www.srh.noaa.gov,Lordsburg,32.344398,-108.792603,America/Denver,1331926140,1331007307
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Mandeville,30.3599,-90.048698,America/Chicago,1331926143,1319563556
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Carlsbad,33.115799,-117.287003,America/Los_Angeles,1331926146,1319563556
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Bochum,51.483299,7.2167,Europe/Berlin,1331926150,1331922854
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926149,1319563556
Mozilla/4.0,Windows NT 6.1,t.co,healthfinder.gov,Atlanta,33.8004,-84.386497,America/New_York,1331926153,1331555522
Mozilla/5.0,Windows NT 6.1,direct,www.whitehouse.gov,Evergreen,39.654499,-105.448601,America/Denver,1331926155,1331911584
Mozilla/5.0,Linux,t.co,www.navy.mil,Ramseur,35.687401,-79.616203,America/New_York,1331926159,1331914164
Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,Krasnodar,45.032799,38.976898,Europe/Volgograd,1331926162,1331922854
Mozilla/5.0,Windows NT 6.1,t.co,www.usajobs.gov,Fairport,43.100498,-77.426003,America/New_York,1331926164,1326491887
Mozilla/5.0,Macintosh,t.co,www.fairfaxcounty.gov,Washington,38.909698,-77.023102,America/New_York,1331926167,1331916658
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Beatrice,40.255299,-96.7089,America/Chicago,1331926171,1319563556
Mozilla/5.0,iPad,twitter.com,www.fda.gov,High Wycombe,51.633301,-0.7667,Europe/London,1331926171,1331916302
Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1331926175,1319563556
Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,Lisbon,38.716702,-9.1333,Europe/Lisbon,1331926175,1331922854
Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,Louisville,38.2085,-85.691803,America/New_York,1331926175,1319563556
